id,mes,score
7f991c98,August,21.410531997680664
7fa0ad06,July,34.931827545166016
7fa31df6,July,30.217445373535156
7fa5ea3d,July,17.089250564575195
7fa71fc2,August,47.49774932861328
7fb9229c,August,42.484615325927734
7fc2a166,August,31.961305618286133
7fc90bad,July,43.0102653503418
7fe01c8f,July,34.195213317871094
7fe86bdb,July,43.269161224365234
7ffd80eb,September,16.9622859954834
800a258d,September,25.31395149230957
8012cb45,July,21.42361068725586
80201e73,July,54.87775421142578
8027537c,July,49.299686431884766
80357833,August,44.78816604614258
80359b5f,August,19.87749671936035
8047e545,August,33.863407135009766
8048f2ad,July,39.601871490478516
804f3ba8,July,22.097393035888672
80605a3c,July,21.320240020751953
80657918,July,32.02446365356445
8067b54a,July,49.994232177734375
8072c55d,July,48.4047966003418
8079c9df,July,41.78428649902344
807b0d07,July,35.43548583984375
807ff680,July,27.227632522583008
808e857b,August,32.413238525390625
809652d4,August,23.154136657714844
80994c66,July,35.83039474487305
80aac9f7,July,12.292407035827637
80b88aa8,July,21.56378173828125
80bca742,July,35.01800537109375
80bd23ee,August,32.31063461303711
80c2ae9e,July,28.873613357543945
80cab154,July,20.675289154052734
80cce62f,July,42.90763854980469
80d5329d,July,37.88716506958008
80d87200,August,12.327478408813477
80ec4a92,July,36.39044952392578
80ef0673,July,27.426132202148438
80fd0d0f,July,41.61372756958008
80fd728b,July,21.090978622436523
80fecf22,July,26.43265151977539
8106f35b,July,21.02304458618164
811cdd6e,July,22.50432014465332
811f36cd,August,28.89610481262207
812121c0,July,25.5393123626709
812c177a,July,31.473678588867188
81436722,July,52.49775314331055
81482560,July,16.503660202026367
814d7035,July,52.00631332397461
8156bb81,July,18.809022903442383
8159fbff,August,29.347816467285156
8165fc74,July,18.558507919311523
816e805f,July,43.41688919067383
817c62fe,July,32.626068115234375
818b8e9f,July,28.081968307495117
819252bd,July,19.61565589904785
8192df4f,July,47.96177291870117
819bfa10,July,36.59731674194336
81a07e36,August,31.85942840576172
81a1cc36,July,37.51577377319336
81aca9c2,August,21.490142822265625
81b1374b,July,38.955421447753906
81b4dca0,July,41.155094146728516
81b8c3c7,August,23.33819007873535
81bded3b,July,53.18643569946289
81c285a0,September,17.11530113220215
81c2d374,July,23.989734649658203
81c87582,July,32.49373245239258
81cc45e7,August,34.3894157409668
81cca0c4,August,33.64164733886719
81d2dcc1,July,25.673749923706055
81d6bc57,July,21.05030632019043
81d8de14,July,29.41264533996582
81dabb35,July,46.379188537597656
81e80b8b,July,24.853910446166992
81e9afab,July,50.344520568847656
81ee4067,July,13.179155349731445
81f1a442,July,50.92198181152344
81fd5a3b,July,50.207698822021484
82020949,August,34.84439468383789
82021aec,July,29.05469512939453
8203523e,July,37.403263092041016
82080763,September,15.779464721679688
820e0ab9,July,33.62102127075195
821620b7,July,28.51879119873047
8226818c,July,38.83356475830078
822e2af5,July,19.50870132446289
822e67c6,July,53.92241668701172
823f0262,July,59.000694274902344
8240f194,July,43.90665817260742
8265b38d,August,44.189151763916016
827181a9,July,46.993534088134766
82729e95,August,19.760194778442383
8276d19c,July,29.024639129638672
8281440c,July,46.38144302368164
82843696,July,30.085418701171875
8286efd2,July,25.11665916442871
828aaef3,July,47.029605865478516
829b8220,August,54.624488830566406
829bbd0e,July,34.868133544921875
829f1c10,July,21.421640396118164
82b258d5,July,35.393959045410156
82b64c90,August,45.44077682495117
82b67901,August,13.399213790893555
82ba0f12,July,50.50880432128906
82be2ddb,July,35.090354919433594
82c324dc,July,36.63046646118164
82cb30a9,July,40.590755462646484
82cf7e7e,July,45.47026062011719
82d31426,August,24.901199340820312
82d6abf7,July,19.220691680908203
82da3062,August,25.65190315246582
82ea0e97,July,24.058155059814453
82f1bee1,July,37.11402893066406
82f84fd6,August,25.93535614013672
82fa3845,July,33.040313720703125
830332d4,July,40.25244140625
830d2cf9,July,54.35446548461914
831178c8,July,29.55449867248535
8312269b,August,28.66366195678711
83152195,July,40.77010726928711
831b4cbd,September,13.131291389465332
8328281b,July,26.03593635559082
8329a34b,July,34.4328727722168
832b55bd,July,20.617130279541016
83324ad9,August,36.52918243408203
83364f86,September,21.034536361694336
833f1d2b,July,31.689512252807617
8342f4a9,July,26.742050170898438
8345f143,July,23.545679092407227
835706c7,July,49.09953689575195
835f820c,July,42.28672790527344
83605981,July,29.07908821105957
83621979,July,32.7802619934082
8364274e,August,20.277374267578125
836ec33b,July,13.11790943145752
836efe73,July,22.68341827392578
837ae2bf,July,20.766080856323242
83807d60,July,46.71480941772461
838343d3,July,22.52686882019043
83a0b8fc,July,44.17731475830078
83b2fb17,September,21.181739807128906
83b9cac4,July,39.36508560180664
83bb8009,July,31.298810958862305
83c2e649,July,23.110544204711914
83ca6479,July,30.047813415527344
83d39cf3,July,43.47870635986328
83da7228,August,44.09600067138672
83dfcca9,July,44.04278564453125
8402b7e9,July,40.75464630126953
8402d97e,July,21.514404296875
8403db59,July,16.58524513244629
840a5ef5,July,58.10236740112305
840ef2ee,July,52.510467529296875
841213da,July,34.46072769165039
8424f46d,July,24.385704040527344
84257232,August,18.80380630493164
842897ef,July,22.292251586914062
8435c58a,August,20.492511749267578
844277e5,August,25.46912956237793
8451ed23,July,37.62424850463867
84562ac3,July,27.29849624633789
8460967c,July,45.309547424316406
846ea67d,July,22.120567321777344
8479655d,July,40.53849411010742
84818600,July,42.70149230957031
848a0108,August,20.297576904296875
84a595eb,July,27.09282684326172
84b3feae,July,34.11769104003906
84b7fc04,July,42.8347282409668
84c58ac1,July,42.74053955078125
84c83078,September,13.844009399414062
84cae719,July,40.48640441894531
84cb44f7,July,31.17595863342285
84d37231,July,54.198463439941406
84d3b4f4,August,40.32398223876953
84db2ccd,July,41.613487243652344
84dbba88,September,12.779070854187012
84ec74a6,July,29.00782585144043
84f04edc,July,17.697736740112305
84f9ea59,July,20.773418426513672
85164800,July,18.69999122619629
8523c6cb,July,23.124393463134766
85267afe,July,31.324052810668945
8532c8b1,July,19.013324737548828
85351a13,July,28.433273315429688
8547cb3d,July,46.23300552368164
85491a3a,July,30.961950302124023
8562e957,July,48.63589859008789
8563d8ed,July,37.579742431640625
856450f7,July,38.281532287597656
856a5c94,July,36.86702346801758
85753bdc,September,16.443157196044922
85771c82,August,25.841211318969727
8578b26d,July,33.11457443237305
85803178,September,49.91845703125
8588f3b8,July,16.1265811920166
85890f75,July,19.68194580078125
8590d44e,July,25.954177856445312
8596978d,July,18.194011688232422
85995b50,August,40.40195846557617
859d9003,July,31.468399047851562
859dee3a,July,33.82448959350586
85a52f35,July,57.70974349975586
85ae7ca8,August,28.006912231445312
85cb915d,July,29.885868072509766
85fb6b00,July,48.99454879760742
86027245,July,44.2259635925293
8602e094,July,35.15664291381836
86043073,July,42.57054901123047
861b91c2,August,16.850072860717773
861d0063,July,24.8518123626709
86204089,July,31.321746826171875
8625b1a3,July,67.21147155761719
862a6d64,August,43.93107223510742
8631ab37,July,32.811458587646484
863228a7,July,46.149749755859375
8632ccd4,July,27.514690399169922
8633faf4,July,23.823169708251953
8643ccfa,July,19.585325241088867
8653d39f,July,33.06061553955078
865cbfe3,July,20.753751754760742
866437f0,July,25.35363006591797
8667d80f,July,27.7756404876709
866b66e1,July,35.05432891845703
866fdc5d,July,22.8026123046875
86705316,July,44.144981384277344
8672fd8f,August,27.054039001464844
8673e802,August,22.748634338378906
867dd4db,July,57.03337860107422
8683a77a,July,50.28813552856445
86874536,July,47.4201774597168
869c367e,July,16.835906982421875
86aeb274,July,31.529613494873047
86b00a73,July,29.34391212463379
86b04e54,July,30.61341667175293
86b1d7b4,July,36.42728042602539
86b541ff,July,39.310420989990234
86c27a62,August,40.49105453491211
86ca19df,August,31.605539321899414
86d30e53,July,19.66508674621582
86d91f77,July,40.7569465637207
86dea1cc,August,47.4729118347168
86e13034,July,35.865142822265625
86e353eb,July,52.7338752746582
86e4c0bb,July,27.620790481567383
86e4f5d6,July,35.074256896972656
86e50586,August,19.136917114257812
86e5bf04,August,30.484106063842773
86e8c394,September,21.787281036376953
86f69afc,July,29.685304641723633
87088246,July,17.60707664489746
8712aa91,July,29.900033950805664
871f3875,August,22.30876350402832
871f4f6b,July,26.978071212768555
87261da2,July,47.86809539794922
872d0bbf,July,19.4108829498291
87310c05,July,16.020519256591797
8738810e,July,18.48218536376953
874dde20,July,61.9001350402832
874f9fe3,July,31.577159881591797
8764d723,July,29.12421989440918
876c2940,August,68.05157470703125
8771b6e1,July,77.1435317993164
8774accd,July,45.806087493896484
877d37b1,July,19.390016555786133
87803901,July,40.68893051147461
878c9437,July,31.886734008789062
879a3095,July,32.7916259765625
879d77e9,August,52.0150260925293
879e0fab,July,46.453392028808594
879f4e78,July,44.33464431762695
87a1f4d3,July,51.95738983154297
87c7a341,July,14.922768592834473
87cedd39,July,36.52536392211914
87d409a1,July,22.383377075195312
87d50052,July,31.40094566345215
87d95885,August,33.619022369384766
87d96fa0,July,43.441917419433594
87e533de,July,57.820777893066406
87ec0f04,July,20.775094985961914
87ec1838,July,32.84138870239258
87f3d419,July,43.18012237548828
87f3fd11,July,66.46756744384766
87f413a7,September,23.10269546508789
87f6b637,July,72.1575927734375
87fa9386,July,59.34222412109375
88103b39,July,26.932113647460938
88267a8e,August,24.49062156677246
88337659,July,30.055452346801758
8833efc8,July,15.232190132141113
88375984,August,53.42993927001953
88377a2d,August,23.6457576751709
883bc423,September,12.839700698852539
8849cd85,July,31.211742401123047
884fc387,August,11.461121559143066
885f4fc8,July,40.460487365722656
8868ffdf,July,26.5086669921875
886a6256,July,46.92957305908203
886ecfc1,July,15.660089492797852
886f84cb,July,28.979185104370117
887dd194,July,31.09492301940918
888075c9,July,37.080841064453125
8885bb54,July,34.05556869506836
888e72c0,July,32.36318588256836
888f4c4c,July,23.704469680786133
8896b25f,August,24.421222686767578
88971785,July,18.072078704833984
8899bee2,July,19.216360092163086
889b16b4,July,21.889371871948242
889bc697,August,40.469661712646484
889f711e,July,32.63077926635742
88a036d2,August,24.93235206604004
88a1054f,August,24.174114227294922
88a4e6dd,July,25.29538917541504
88a8869d,August,24.85862159729004
88af4eb2,July,48.890159606933594
88afd7f2,August,25.037918090820312
88b9f784,September,26.20901107788086
88ba6c6b,July,16.781156539916992
88bdac18,July,37.508636474609375
88c8575c,July,16.194351196289062
88ca408c,July,35.085472106933594
88ce3c3c,August,19.583545684814453
88dc2bb6,July,108.05217742919922
88e26a88,July,20.901260375976562
88f24a27,July,39.49272155761719
88f49753,July,43.10642623901367
88f53e9b,July,42.51291275024414
890c43ed,July,29.827762603759766
89123a0c,July,34.79221725463867
8915cd13,July,55.966739654541016
8919322d,July,34.82858657836914
891e43ba,July,37.965614318847656
8934586b,September,19.530550003051758
893c3cd5,July,27.037628173828125
894a2089,July,98.6158218383789
894eb52f,August,32.65018844604492
89531158,July,32.74900436401367
89574ec0,July,35.8839225769043
89584bbf,July,31.7586669921875
895d2df9,July,18.726245880126953
8965b64c,July,24.834230422973633
896655f6,July,41.088600158691406
896bd508,July,27.683225631713867
896d9d9d,July,30.323514938354492
89793a6d,July,31.946035385131836
897b31b8,August,18.22207260131836
897e84ca,July,54.72705841064453
89886c50,July,33.532127380371094
898bc1cd,July,23.39678192138672
898ffaf0,July,15.732056617736816
8990bbcf,July,35.435970306396484
89931699,July,21.53157615661621
89992782,July,20.462614059448242
899f4811,July,31.078441619873047
89a1c62b,July,34.193572998046875
89b05b36,July,31.911958694458008
89b0950a,July,59.96298599243164
89b599ff,July,65.04273986816406
89be7a35,July,37.00884246826172
89c8cb27,July,17.98291015625
89edaaa9,July,45.276119232177734
89efd7b5,July,35.617835998535156
89f79a93,July,41.05978012084961
89fb4c41,July,48.293949127197266
8a034368,July,30.692167282104492
8a0d316e,July,34.71998977661133
8a14b295,August,28.37668800354004
8a1cb876,August,24.12415313720703
8a22e0a0,July,50.53904724121094
8a29255f,July,25.523401260375977
8a2f2e90,July,17.470014572143555
8a375b14,July,36.781185150146484
8a38a5f5,July,22.93538475036621
8a3db3be,July,51.549156188964844
8a3fe5ef,July,28.319629669189453
8a49d82a,August,23.418853759765625
8a4aeb22,July,20.492321014404297
8a4bce74,July,24.417163848876953
8a4db4ed,July,27.678068161010742
8a552123,July,41.31016540527344
8a6b8e67,August,6.538771152496338
8a74c451,July,51.18859100341797
8a7cb464,July,24.082015991210938
8a85ce4b,September,59.089576721191406
8a86f6b9,July,41.167030334472656
8a87bd54,July,23.441049575805664
8a89538d,July,40.98174285888672
8a94d174,July,26.123882293701172
8a96937a,July,40.11567306518555
8a9d9cde,July,78.51029968261719
8ab44593,July,46.976016998291016
8abdb5c2,July,48.395179748535156
8ac1849d,July,18.75553321838379
8ac18621,July,24.0416259765625
8ac9bcd3,July,38.082035064697266
8acb0fcb,July,29.273935317993164
8ad25ec7,July,35.03997802734375
8ad42e1a,July,28.387779235839844
8adf37e9,July,21.777912139892578
8ae7411e,August,49.87828826904297
8ae81387,July,45.66392517089844
8af0eab6,July,25.32423973083496
8afc8248,July,34.908042907714844
8b198572,July,58.16518783569336
8b288264,July,11.640361785888672
8b3190b1,July,26.951446533203125
8b445692,August,27.40303611755371
8b508ae6,July,58.07550048828125
8b50b2f9,July,15.19192886352539
8b531db6,July,44.266151428222656
8b5692f4,July,60.357330322265625
8b5c134c,July,38.686431884765625
8b61f9eb,July,20.680810928344727
8b724cac,July,42.50486373901367
8b7a81a6,July,39.35947036743164
8b8371b3,July,31.80440330505371
8b839a42,July,16.19515037536621
8b8a7b60,July,30.887617111206055
8ba496d4,July,16.63553810119629
8ba6aabb,August,20.04181480407715
8baac2e6,July,17.082468032836914
8baffdbd,July,38.75740432739258
8bb59697,July,18.288516998291016
8bb89a2a,July,27.375503540039062
8bb8d991,July,59.0572395324707
8bbbc67c,July,33.964271545410156
8bc1f6c2,July,21.749805450439453
8bd28811,July,32.26120376586914
8be17de7,August,55.2657585144043
8be778a7,July,47.437984466552734
8bea695a,July,73.471923828125
8bea8e38,July,29.56032371520996
8bf626c1,July,25.03447914123535
8bf97b75,July,19.463533401489258
8bfce3ed,July,56.432373046875
8c01cfc2,July,35.081398010253906
8c05ab2c,July,40.33349609375
8c0cc348,July,28.52537727355957
8c1b5229,July,24.95490837097168
8c30c129,July,36.991878509521484
8c414ef3,July,20.75977325439453
8c44fb34,July,52.16728210449219
8c500a73,July,36.82798385620117
8c5fe565,July,15.38769817352295
8c6cc96e,July,77.2320327758789
8c722baf,August,39.65800857543945
8c73aca7,July,27.857847213745117
8c7942e4,July,14.397982597351074
8c79d0ef,July,36.54390335083008
8c861d13,July,45.12714385986328
8c91a5b1,July,27.430198669433594
8c948bd9,July,57.23594284057617
8c94e3ad,July,31.615785598754883
8c98e0f0,July,42.959678649902344
8c99f2a5,August,20.319183349609375
8c9a1061,July,36.786903381347656
8c9dd8e8,July,41.725521087646484
8ca1690f,July,23.243520736694336
8ca62831,July,36.57283401489258
8cbc5dd8,July,28.83228874206543
8cc4947a,August,32.32012939453125
8cc5933c,July,46.277801513671875
8cce47ff,July,18.177749633789062
8cd7a9a5,July,36.749996185302734
8ce0fc04,July,25.123062133789062
8ce36acd,July,33.899593353271484
8ce805e5,July,37.81178665161133
8ce96fba,July,25.620615005493164
8ceae75e,September,23.136390686035156
8cf1f3e3,July,38.43559265136719
8d013ad8,July,33.07358932495117
8d0e62de,July,23.369504928588867
8d11e15d,July,40.6039924621582
8d18c5a0,July,27.97532844543457
8d1ad59c,July,37.861289978027344
8d21d584,July,81.56105041503906
8d2eff52,August,41.503604888916016
8d32a281,July,53.751670837402344
8d35b812,August,33.67478561401367
8d3b388d,August,25.261474609375
8d434d56,July,26.15702247619629
8d44fc52,July,48.62135314941406
8d4b0c3b,July,41.69420623779297
8d5a3529,July,20.2791805267334
8d61f8ce,August,48.44945526123047
8d626783,July,30.326740264892578
8d66ba60,July,36.50370407104492
8d7e6238,July,25.883563995361328
8d86c7d1,July,33.22325897216797
8d8911e8,July,24.394956588745117
8d8d5f81,July,32.030235290527344
8d914cdf,July,21.641260147094727
8d96cfc1,July,22.372438430786133
8d98c0f3,July,38.67182540893555
8da44f55,July,20.843353271484375
8daee065,July,29.83728790283203
8db833c8,July,20.055152893066406
8dbdd885,August,30.12305450439453
8dc07f56,July,26.757770538330078
8dc890dc,August,20.529794692993164
8de14117,July,19.76091957092285
8de88a56,July,33.480926513671875
8e0721c0,July,63.99111557006836
8e13cc5d,July,85.20895385742188
8e19cc9d,July,28.544708251953125
8e1d1870,July,63.39055252075195
8e1f122b,August,43.025447845458984
8e21b875,July,14.337367057800293
8e28b3af,July,70.65692138671875
8e312723,August,41.796302795410156
8e3e7eb1,July,37.70143508911133
8e44492d,July,17.875612258911133
8e48dbbf,July,22.616432189941406
8e58105d,July,37.91194534301758
8e59447e,August,29.585952758789062
8e5d1e4a,July,37.78582000732422
8e6095d7,July,35.079673767089844
8e60d0ec,July,29.529067993164062
8e655e7c,July,46.46076965332031
8e72f702,July,40.53194808959961
8e75d940,July,46.56039047241211
8e7611dd,July,86.45624542236328
8e78976a,July,29.125581741333008
8e7f8581,August,17.873523712158203
8e8415b7,August,21.691665649414062
8e88373f,July,23.806365966796875
8e912d20,July,20.212657928466797
8e935cfb,August,15.740235328674316
8ea7bb51,August,23.169475555419922
8ea94369,August,17.931180953979492
8eb5a5a7,July,52.59161376953125
8eb72d8d,August,33.602203369140625
8eba3f9f,July,11.555160522460938
8eccb975,July,19.86902618408203
8ed2abfe,July,63.82555389404297
8ed88cc0,July,32.242820739746094
8ed9dcd0,July,46.93148422241211
8edb0bc2,July,21.02885627746582
8ee60c7c,July,25.025409698486328
8ef17980,July,40.11251449584961
8efe69d1,July,62.51888656616211
8f05489d,July,20.04770851135254
8f078588,July,27.15265655517578
8f0f154f,July,45.06612777709961
8f15b25c,July,66.51782989501953
8f19d533,July,56.665645599365234
8f1b1d05,July,36.26580047607422
8f2f5ac2,July,38.12730026245117
8f3cf1fe,August,26.08313751220703
8f4868dd,August,20.645429611206055
8f4b6ac4,July,39.262325286865234
8f4fee01,July,18.206850051879883
8f59ce71,July,32.46064758300781
8f712016,July,36.723472595214844
8f769700,September,25.724485397338867
8f804b5e,August,42.57736587524414
8f8bddb1,July,22.469266891479492
8f9cdd3f,July,37.364044189453125
8f9e0da5,July,34.449527740478516
8fa709a3,August,21.5057315826416
8fc018fc,July,31.42095375061035
8fc328ff,July,66.66888427734375
8fc4ffaa,July,20.53057098388672
8fe022b9,July,25.428646087646484
8ff24df1,July,18.08857536315918
8ff6c130,July,20.25103759765625
8ff95477,July,24.64811897277832
8ffc902d,July,27.559200286865234
9000c111,July,29.50933837890625
900dff47,July,31.214696884155273
90135533,July,43.608863830566406
90185b20,July,44.872745513916016
901d8b27,July,47.88581466674805
9024ff49,July,18.10394287109375
9026b563,July,21.800537109375
90281f2d,September,25.114158630371094
90295844,July,38.06413650512695
902ec252,July,39.35306930541992
90321640,July,27.654014587402344
9046442a,July,39.32115173339844
90490d80,July,38.602195739746094
9058353d,September,55.329586029052734
905a7d33,July,39.04875183105469
90696c6f,July,32.61006164550781
9072affd,August,41.6262092590332
909510aa,July,19.062458038330078
9097baac,July,21.882923126220703
90a73cd3,July,25.807165145874023
90aa4477,July,30.744783401489258
90bbb6d2,July,25.922346115112305
90c47dbb,July,20.917728424072266
90c9ea5f,August,23.275726318359375
90cda472,August,50.35441970825195
90d23b7b,August,43.456844329833984
90d38f89,July,50.82539367675781
90e089af,July,18.53449058532715
90e4de9a,August,29.83072853088379
90e4df44,July,61.76685333251953
90f5be9e,July,107.10347747802734
90f7113e,July,39.73716354370117
90fec39e,July,31.592836380004883
910b4517,July,21.939579010009766
9112a873,July,45.821842193603516
9116603a,July,34.02574920654297
912b56d5,July,39.130558013916016
91423ff5,July,21.27358055114746
914870da,July,37.379676818847656
91531f0c,July,36.0722770690918
9154fbe8,July,32.80210876464844
91649075,September,20.949905395507812
916d3dde,July,34.43041229248047
9170d591,July,39.49330520629883
9170de6c,July,18.020938873291016
917ab17a,July,56.613582611083984
917fd377,August,41.9353141784668
9195c3e5,July,16.66374969482422
919621a4,July,29.149084091186523
919c5bf8,July,45.934288024902344
919c9d3a,July,37.36733627319336
919ca5f9,September,19.332481384277344
919d0968,July,76.29010009765625
91a1750f,July,39.796871185302734
91a73aea,July,15.156548500061035
91ac3085,August,19.66900634765625
91ad575c,September,62.3910026550293
91b2fa82,August,24.157875061035156
91b3bdf5,July,39.62963104248047
91b60537,July,27.28809928894043
91bcf2e3,July,35.19056701660156
91c4ca20,July,42.9297981262207
91c80972,July,45.06484603881836
91d01180,July,35.36480712890625
91dae1db,August,46.42905807495117
91e350b3,July,20.058401107788086
91edab71,July,31.554386138916016
91f08752,July,18.14424705505371
91f2bf55,August,28.086477279663086
91f41f82,July,10.689536094665527
91f65529,July,48.57186508178711
91f7bc39,July,49.9179801940918
91fac078,July,61.71876525878906
91fc37eb,July,32.70479202270508
92020840,August,20.99241065979004
92055a43,August,44.4095573425293
92132f58,July,26.054471969604492
92221335,July,15.026738166809082
92289d5a,July,32.59607696533203
922c0ee3,July,23.420108795166016
92350689,July,36.17329406738281
9236afec,July,33.96125030517578
923ba7db,July,30.550146102905273
9240ce36,July,37.672088623046875
9249918f,July,36.625999450683594
9255cdfb,July,59.692657470703125
9257b4e9,July,30.382719039916992
92640a75,July,39.377079010009766
9276855f,July,28.60910987854004
927a1e03,July,25.787418365478516
927ebf86,August,20.998126983642578
9285ab50,July,42.6311149597168
9287372b,July,34.27750015258789
929337fd,July,32.08378982543945
929803cc,July,42.35691452026367
92a43d25,July,53.16431427001953
92a5bef9,July,50.41312789916992
92a908fe,July,25.43268585205078
92b1c733,July,45.89167404174805
92c1ff5f,August,14.79153823852539
92c44aa8,July,22.827831268310547
92cc617d,July,35.722965240478516
92e49a98,July,21.538700103759766
92e7e20b,July,15.67633056640625
92ee2171,July,45.20234298706055
92f07a95,July,22.07818031311035
92fd5670,August,37.093658447265625
92ff5ad8,July,23.02480125427246
930517d9,July,31.175460815429688
93074778,July,59.138118743896484
930f300b,July,29.254108428955078
93127d9b,July,30.585514068603516
9314628a,July,26.292490005493164
9316463b,July,30.226215362548828
931c79e4,July,34.53745651245117
931d652d,July,40.15674591064453
93239e2b,July,32.03928756713867
933b41d4,July,37.87394714355469
9342abd6,July,39.04236602783203
9349eeaa,July,37.966224670410156
934b03ee,July,20.93131446838379
935096cb,August,28.94965362548828
93536746,August,16.88410186767578
9353eb6d,July,20.703947067260742
9357f679,July,53.71199035644531
935ff564,September,23.01302146911621
9369d979,July,42.69966506958008
936b5643,July,27.172542572021484
937457a1,July,63.93165588378906
937ae7b6,July,34.615013122558594
9388f561,July,40.69279861450195
9389da23,July,45.79176330566406
9394f27f,July,34.79092788696289
939bcd53,July,22.59834861755371
939c4fcb,July,24.674407958984375
93a0c38a,July,20.65516471862793
93aac03b,July,38.95431137084961
93c2aa87,July,13.76578426361084
93ce5a5b,July,34.66499710083008
93db9b5c,July,20.16094207763672
93dd0d32,July,34.95749282836914
93ecb73f,July,20.177522659301758
93ed6df9,August,45.227359771728516
93f90cf5,July,28.788330078125
93fb157f,July,42.84255599975586
940bb9fc,July,19.721757888793945
9421b5be,July,46.021419525146484
942472f0,July,39.08564758300781
94457060,July,38.38077163696289
94465264,July,29.81783103942871
944b2aba,August,60.618186950683594
944ec2f0,September,19.89488983154297
945fe04e,August,24.683679580688477
9467258b,July,36.312381744384766
947251f6,August,18.166147232055664
947b7fcd,July,25.646982192993164
94820e79,August,28.015636444091797
948a3bf7,July,27.819133758544922
948f7598,July,61.70423889160156
949428fb,July,22.936519622802734
949d6efa,July,34.23855209350586
94a827f4,July,58.90811538696289
94b49769,August,24.221328735351562
94c07ba8,July,42.19796371459961
94cfefc8,July,29.45501708984375
94d3e8fa,July,50.042198181152344
94d7d270,August,43.424034118652344
94dee375,July,34.978736877441406
94eee38d,August,43.86429977416992
94ff55a4,August,18.771560668945312
950c8f3a,July,24.436567306518555
9512f5f3,July,64.8985595703125
9515f85d,July,46.11915588378906
951bd81d,July,51.4442253112793
9524a67e,August,29.30644989013672
952816c6,July,37.363224029541016
952eae2b,July,30.98763656616211
95336e73,August,34.1055908203125
9533c223,July,48.82616424560547
95347cf4,July,34.8245735168457
9534c849,July,44.807518005371094
9537ee4f,July,47.25395202636719
95439d46,July,49.60516357421875
9558557a,July,41.9031867980957
955d9df4,July,24.0700740814209
95621a28,July,38.20587158203125
956cb8e5,July,30.62703514099121
956ea9f0,July,35.79383087158203
95996b76,July,41.46428298950195
95b51bbc,July,46.821170806884766
95bcba9c,July,34.027008056640625
95bfa78b,July,23.487197875976562
95c1c3a5,September,21.55591583251953
95c6080e,July,20.639131546020508
95eeaf69,July,55.55601501464844
95f29003,July,27.92860984802246
95f63950,July,38.7702751159668
95fe52f1,July,35.590301513671875
96077d31,August,19.751863479614258
96088489,July,50.21697235107422
9610adab,July,35.55963134765625
96127a73,August,15.55217170715332
96158d67,August,23.570640563964844
963a99ea,July,22.5843448638916
963bab7d,July,31.852293014526367
96485135,August,29.926374435424805
9648e995,July,22.15015983581543
964c9a3f,July,47.86882400512695
9662c5d2,July,37.57284927368164
96657769,September,17.3414249420166
9675fbcc,July,35.43067932128906
967c2af7,August,16.135971069335938
9685ddfc,July,39.54786682128906
968d63a2,July,47.91714859008789
969ae841,July,37.969322204589844
96aa670c,July,51.816795349121094
96b1a7fe,July,42.925758361816406
96b288db,July,41.1107292175293
96bac511,July,28.226181030273438
96dc51c7,August,52.88947296142578
96e017c1,July,65.19274139404297
96e6c9a9,August,20.124277114868164
96fae87e,July,45.26948928833008
96fdcb76,July,28.40020179748535
971002e5,August,24.28098487854004
9713f9ee,July,27.933237075805664
971a1f48,August,19.390472412109375
971e12f3,July,22.482627868652344
97240310,July,46.397430419921875
972df03f,July,34.39738082885742
973593b6,July,24.673709869384766
97388bd3,July,49.96184158325195
973c44fa,July,28.4210205078125
976940b2,July,37.55130386352539
977e6bff,August,37.14279556274414
9780a4d0,July,8.617711067199707
9782cbd9,July,19.27487564086914
9798caa8,August,48.23788833618164
979fffa9,July,30.672855377197266
97a310b0,August,17.221912384033203
97c132ac,July,30.162845611572266
97c3622f,July,21.979564666748047
97c7728d,July,40.14382553100586
97ccae87,July,57.25071334838867
97cf9ed6,July,41.345584869384766
97e95d92,July,52.33689498901367
97eeb431,July,20.56488037109375
97f26d09,July,48.48087692260742
980bad19,July,21.023876190185547
981f10c6,July,39.624481201171875
982bf942,July,18.48564338684082
982caba9,August,37.4835319519043
982f9dba,July,34.70676040649414
9834e6ad,July,34.763275146484375
98373cb5,July,35.281150817871094
983b90ca,July,35.15683364868164
98460690,July,37.41512680053711
984650e5,July,41.35515213012695
984c2d18,July,32.51038360595703
9854a579,July,25.79827880859375
98625e6e,July,34.21501541137695
986bbbec,July,33.273101806640625
9870cd44,July,27.62105941772461
987124c8,July,31.148324966430664
989157b4,July,31.399459838867188
98a0a1ea,July,45.18733215332031
98a7bfba,July,27.998401641845703
98aeca32,July,51.11497497558594
98b58afd,July,73.55799102783203
98b825b4,July,32.34239959716797
98b9a765,September,16.23459815979004
98bf873e,July,30.22942543029785
98d70eaa,July,49.7929801940918
98df8a0c,August,25.208173751831055
98e06e84,July,20.415559768676758
98e19850,July,34.471946716308594
98e636ac,July,55.43330001831055
98ed625b,July,23.565515518188477
98ee8eda,July,17.977188110351562
98f30008,July,50.76170349121094
98fd6dce,July,32.87296676635742
9901d450,August,23.882190704345703
990240ab,September,13.537359237670898
9906d64c,July,26.025962829589844
9908112e,July,21.37220573425293
990c5835,July,46.21417999267578
99278775,July,21.23456382751465
9933b2a8,July,21.181224822998047
9938e5fa,July,51.816444396972656
993cee31,August,18.001066207885742
99403896,July,58.982486724853516
994ca1c2,July,35.981929779052734
